"user","session","task","iteration","trigraph_Pac","trigraph_ack","trigraph_ckm","trigraph_kmy","trigraph_myb","trigraph_ybo","trigraph_box","trigraph_oxw","trigraph_xwi","trigraph_wit","trigraph_ith","trigraph_thf","trigraph_hfo","trigraph_fou","trigraph_our","trigraph_urd","trigraph_rdo","trigraph_doz","trigraph_oze","trigraph_zen","trigraph_enl","trigraph_nli","trigraph_liq","trigraph_iqu","trigraph_quo","trigraph_uor","trigraph_orj","trigraph_rju","trigraph_jug","trigraph_ugs","trigraph_gs!","standard_deviation","kurtosis","skewness"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","1","2b","6","298","272","423","526","570","526","287","451","452","284","271","695","704","600","332","601","543","422","242","318","496","481","391","356","377","314","541","496","645","662","800","147.09640633796676","2.2007032475525947","0.3412377016872678"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","1","2b","7","560","257","539","557","557","467","270","526","510","344","287","632","631","494","361","704","601","405","240","273","422","480","860","827","316","304","1304","1304","466","303","347","259.4657482322536","5.740027325723701","1.673665784126759"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","1","2b","8","563","315","477","557","558","526","343","434","544","334","346","806","841","318","347","479","394","301","270","302","434","494","347","327","344","330","497","542","511","601","1086","177.48183650526607","5.950018646433888","1.6455178773402024"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","1","2b","9","271","229","468","464","466","390","315","375","421","512","661","870","599","362","256","421","377","331","286","391","498","543","365","345","433","857","1858","1444","405","301","465","336.50450207501444","10.184190984003022","2.7016888528614906"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","1","2b","10","270","244","436","435","421","390","303","376","420","242","287","631","616","481","286","511","451","392","285","301","453","495","393","344","407","330","615","540","422","288","616","112.58428684377189","2.309622867150769","0.4386816003097956"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","1","2b","11","226","375","599","630","480","437","314","405","437","241","271","728","722","256","255","480","393","345","269","315","422","483","990","944","302","331","602","587","421","292","405","192.12289576196417","4.019255948772039","1.2353266688560507"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","1","2b","12","581","226","405","393","465","481","406","450","433","286","437","722","706","391","284","525","421","379","348","376","464","555","418","375","407","393","1022","1019","884","750","261","199.46776736736786","4.108365134010625","1.3481706332101133"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","1","2b","13","581","226","405","393","465","481","406","450","433","286","437","722","706","391","284","525","421","379","348","376","464","555","418","375","407","393","1022","1019","884","750","261","199.46776736736786","4.108365134010625","1.3481706332101133"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","2b","0","251","225","393","436","481","419","495","588","573","258","255","405","405","331","270","857","835","570","240","285","568","647","465","317","345","541","933","1037","586","450","532","205.9462110149774","3.444235711549367","0.9824739415553658"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","2b","1","420","255","435","378","467","404","282","629","647","531","300","1335","1292","1155","990","721","631","510","243","300","599","675","512","421","570","584","797","691","766","585","306","278.8392806490549","3.8940197162981964","1.1556190925937053"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","2b","2","887","498","753","945","842","392","301","465","480","316","272","391","437","315","240","510","451","374","286","344","963","1052","871","359","497","496","855","692","541","239","275","241.6952140254961","2.20528061058522","0.7416575436272254"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","2b","3","601","284","479","571","645","570","362","362","348","240","255","406","407","375","268","482","481","330","255","917","990","1111","932","304","287","315","615","675","477","344","391","228.6318034764063","3.6813579947781614","1.244762429781552"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","2b","4","237","230","393","330","540","465","359","648","646","483","258","389","421","390","300","540","585","406","195","270","436","496","303","300","315","316","481","450","348","272","524","119.94559987878236","2.2892372328371544","0.37037366258309523"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","2b","5","241","259","534","390","421","465","286","407","483","376","465","540","496","329","271","449","376","299","286","331","438","479","300","286","393","451","691","588","407","237","278","108.98407983099047","2.9086981724049723","0.5537573361585635"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","2b","6","593","255","405","391","512","481","315","1231","1246","241","271","390","451","944","900","436","361","287","256","301","452","464","285","299","346","317","736","735","690","255","290","270.5175407516459","4.457572613431226","1.515500802422056"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","2b","7","605","283","525","406","452","448","239","734","723","227","270","797","797","286","239","481","406","348","315","347","600","586","331","300","315","284","452","542","330","226","377","168.73597525256102","2.576101145002084","0.8122583013768262"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","2b","8","515","255","422","464","481","390","258","332","405","271","301","586","600","508","240","512","437","375","241","269","481","495","316","301","313","315","511","512","392","304","435","105.85076766660097","1.7980827965774608","0.15553801625322172"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","2b","9","562","264","420","438","451","406","269","331","886","903","289","632","619","511","225","494","452","372","288","301","420","494","283","285","334","301","423","420","361","287","416","160.67693687553444","5.197014132188216","1.5171528872222806"
"5bb2e225-97b1-4e34-ad76-4fe1249d664c","2","2b","10","562","264","420","438","451","406","269","331","886","903","289","632","619","511","225","494","452","372","288","301","420","494","283","285","334","301","423","420","361","287","416","160.67693687553444","5.197014132188216","1.5171528872222806"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","2b","0","970","771","1958","2010","1827","1609","1358","2045","1373","826","648","1386","1470","1222","877","2289","2468","1838","1005","779","1553","1485","1185","1380","2005","1739","2088","1414","1325","1022","3186","559.4952906226541","3.641447400126116","0.7465309610750097"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","2b","1","1615","1402","1785","1282","1359","1411","1874","1928","1655","565","571","990","1119","997","869","1860","1843","1982","2125","2493","2245","1319","840","939","1873","1611","1969","967","738","770","24792","4158.869838678248","28.16086687894232","5.166198544744056"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","2b","2","937","873","870","902","643","871","692","1017","884","604","547","717","809","855","949","1313","1172","1123","14323","25323","18745","8149","9259","21346","14741","5333","4743","1350","909","838","1733","6813.102152062839","4.901360582609098","1.7788917381751579"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","2b","3","915","820","960","1054","2259","2548","955","1067","867","611","677","859","913","706","677","1948","2052","1901","945","828","1117","1044","9259","21346","14741","5333","4743","1350","909","838","1733","4451.756490437913","11.628491256372806","3.0279438858682814"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","2b","4","1201","734","885","917","772","917","708","919","843","653","618","798","826","671","744","1434","1521","1505","1146","1034","974","929","1272","1307","1336","771","1445","1350","909","838","1733","298.94797851894214","2.269113714427586","0.6530432336858755"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","2b","5","944","602","806","843","768","905","585","888","860","703","675","800","694","500","473","1078","1095","1178","1002","971","842","756","853","927","1118","813","2338","2142","1957","937","1308","426.9218163233891","6.170032631110335","1.9019935925117541"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","2b","6","1092","904","1009","1042","741","934","641","866","815","535","459","717","736","614","629","1255","1265","1036","886","865","1035","832","9737","22337","14208","6258","6192","1698","1329","877","1199","4670.968779406407","11.550752141572866","2.9878882895551797"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","2b","7","870","998","1083","1113","645","814","767","1137","1072","646","663","909","911","685","753","1220","1244","1557","1336","1340","1782","1757","2039","1372","1457","883","1844","1698","1329","877","1199","381.78284602539543","2.3605905501251825","0.5386169447703897"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","2b","8","933","738","774","799","687","3942","3762","1417","943","579","602","798","798","973","1002","1965","1684","1466","2470","2512","2769","1014","887","881","1594","1345","2075","1271","1095","720","1338","860.4505003052449","4.719718229542666","1.554385527016099"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","2b","9","910","801","842","905","674","881","1840","2210","946","650","633","826","795","665","728","1356","1383","1304","1301","1584","2558","2464","1027","892","988","862","1122","903","653","679","1143","512.9782233665314","4.559333143010288","1.5587141340776063"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","0","2b","10","910","801","842","905","674","881","1840","2210","946","650","633","826","795","665","728","1356","1383","1304","1301","1584","2558","2464","1027","892","988","862","1122","903","653","679","1143","512.9782233665314","4.559333143010288","1.5587141340776063"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","2b","0","973","548","670","775","1094","1209","800","898","843","680","499","656","632","683","733","27560","27389","19726","924","928","18011","17791","1104","1224","1276","712","1483","1304","978","774","1577","7993.446455649404","5.5363921020275555","2.0434010477910336"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","2b","1","880","682","802","785","1202","1343","1049","827","769","543","488","869","850","726","839","2728","2664","782","911","950","1445","1318","1104","1224","1276","712","1483","1304","978","774","1577","502.5972211436836","6.92532383296889","1.9605753942592932"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","2b","2","738","593","669","680","1173","1234","1862","2108","1150","807","444","548","510","554","628","1290","1166","1032","10490","23654","13945","692","1207","1221","1906","1513","2002","1303","2369","3541","4048","4752.779524787395","13.325035492645156","3.2664862008028717"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","2b","3","902","663","695","620","1044","1216","1080","996","776","550","418","1254","1280","1277","684","1179","1143","1087","962","889","822","692","1207","1221","1906","1513","2002","1303","2369","3541","4048","786.5059932507538","7.570820397644168","2.170240836468301"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","2b","4","871","583","753","745","1173","1308","1068","1246","1173","888","465","598","542","555","567","1220","1162","1382","1119","1077","805","738","1018","1146","1279","742","996","683","793","1056","1386","271.7312898077104","1.742406468864665","-0.07233538101513"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","2b","5","763","529","643","658","874","1031","5856","27334","22569","549","445","692","620","422","513","1135","1145","1415","1373","2020","1979","1709","986","1013","995","697","1557","1458","1219","813","1043","5948.410760046698","13.487350727270988","3.4676532284417987"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","2b","6","897","586","720","720","1917","1982","932","1148","1067","549","445","692","620","422","513","1135","1145","1415","1373","2020","1979","1709","986","1013","995","697","1557","1458","1219","813","1043","468.32294948636536","2.3377411050699943","0.576973048395908"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","2b","7","884","651","963","981","866","3553","3380","1404","932","573","429","727","822","782","683","980","943","3035","3059","854","1494","1473","1839","1216","1167","704","1547","1486","1116","732","1042","819.7038347421261","4.641946727163244","1.6636871837201561"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","2b","8","869","667","1452","1582","1439","1359","1293","1553","1520","722","459","635","604","483","520","1132","1125","1022","971","2152","2001","1873","710","877","923","681","1277","2119","2229","2028","1454","532.3622185483989","1.9964296981538803","0.3714729630463964"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","2b","9","805","653","1022","1078","810","835","740","919","814","566","509","766","714","499","527","1060","1040","1038","885","1162","1583","1499","1643","1486","747","687","924","755","511","624","927","308.56006756637527","3.2140007240868944","0.9447000428707162"
"64d50c85-15cf-4c7f-a23e-29347123ef5f","1","2b","10","805","653","1022","1078","810","835","740","919","814","566","509","766","714","499","527","1060","1040","1038","885","1162","1583","1499","1643","1486","747","687","924","755","511","624","927","308.56006756637527","3.2140007240868944","0.9447000428707162"
